Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split
1hop-Thing_ian_alexander_archer_1944-ian-type-BIN,Thing_ian_alexander_archer_1944,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ian_alexander_archer_1944> rdf:type <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,10,1hop-Thing_ian_alexander_archer_1944-ian-type,4.0,30.0,4.0_30.0,train
1hop-Thing_ian_alexander_archer_1944-ian-type-BIN,Thing_ian_alexander_archer_1944,43,3,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#ian_alexander_archer_1944> rdf:type <http://www.example.com/genealogy.owl#Man> },type,true,2,3,5,1hop-Thing_ian_alexander_archer_1944-ian-type,4.0,30.0,4.0_30.0,train
1hop-Thing_ian_alexander_archer_1944-ian-type-MC,Thing_ian_alexander_archer_1944,43,3,Membership,Multi Choice,SELECT ?class WHERE { <http://www.example.com/genealogy.owl#ian_alexander_archer_1944> rdf:type ?class },type,"Man, DomainEntity, Person",0,0,0,1hop-Thing_ian_alexander_archer_1944-ian-type,4.0,,4.0_nan,train
1hop-Thing_ian_bright_1959-ian-hasFather-BIN,Thing_ian_bright_1959,43,5,Property Assertion,Binary,SELECT ?object WHERE { <ian_bright_1959> <hasFather> ?object },hasFather,true,2,2,10,1hop-Thing_ian_bright_1959-ian-hasFather,8.0,30.0,8.0_30.0,train
1hop-Thing_ian_bright_1959-ian-hasFather-MC,Thing_ian_bright_1959,43,5,Property Assertion,Multi Choice,SELECT ?object WHERE { <ian_bright_1959> <hasFather> ?object },hasFather,ian_bright_1959,2,2,10,1hop-Thing_ian_bright_1959-ian-hasFather,8.0,30.0,8.0_30.0,train
1hop-Thing_ian_bright_1959-ian-hasFather-MC,Thing_ian_bright_1959,43,5,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#ian_bright_1959> <http://www.example.com/genealogy.owl#hasFather> ?object },hasFather,john_bright_1930,2,2,10,1hop-Thing_ian_bright_1959-ian-hasFather,8.0,30.0,8.0_30.0,train
1hop-Thing_ian_bright_1959-john-type-BIN,Thing_ian_bright_1959,43,5,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#john_bright_1930> rdf:type <http://www.example.com/genealogy.owl#Ancestor> },type,true,2,2,10,1hop-Thing_ian_bright_1959-john-type,8.0,30.0,8.0_30.0,train
1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation-BIN,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Binary,SELECT ?object WHERE { <joyce_archer_1921> <hasRelation> ?object },hasRelation,true,2,7,10,1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation,24.0,30.0,24.0_30.0,train
1hop-Thing_iris_ellen_archer_1906-violet-hasRelation-BIN,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Binary,SELECT ?object WHERE { <violet_heath_1887> <hasRelation> ?object },hasRelation,true,2,6,10,1hop-Thing_iris_ellen_archer_1906-violet-hasRelation,24.0,30.0,24.0_30.0,train
1hop-Thing_iris_ellen_archer_1906-violet-hasRelation-BIN,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Binary,SELECT ?object WHERE { <violet_heath_1887> <hasRelation> ?object },hasRelation,true,20,20,1,1hop-Thing_iris_ellen_archer_1906-violet-hasRelation,24.0,307.0,24.0_307.0,train
1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation-BIN,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Binary,SELECT ?object WHERE { <joyce_archer_1921> <hasRelation> ?object },hasRelation,true,20,20,1,1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation,24.0,307.0,24.0_307.0,train
1hop-Thing_iris_ellen_archer_1906-james-isAncestorOf-BIN,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Binary,SELECT ?object WHERE { <james_alexander_archer_1882> <isAncestorOf> ?object },isAncestorOf,true,2,4,10,1hop-Thing_iris_ellen_archer_1906-james-isAncestorOf,24.0,30.0,24.0_30.0,train
1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation-BIN,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Binary,SELECT ?object WHERE { <joyce_archer_1921> <hasRelation> ?object },hasRelation,true,1,4,10,1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation,24.0,15.0,24.0_15.0,train
1hop-Thing_iris_ellen_archer_1906-james-isAncestorOf-BIN,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Binary,SELECT ?object WHERE { <james_alexander_archer_1882> <isAncestorOf> ?object },isAncestorOf,true,2,3,10,1hop-Thing_iris_ellen_archer_1906-james-isAncestorOf,24.0,30.0,24.0_30.0,train
1hop-Thing_iris_ellen_archer_1906-james-isParentOf-BIN,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Binary,SELECT ?object WHERE { <james_alexander_archer_1882> <isParentOf> ?object },isParentOf,true,2,2,10,1hop-Thing_iris_ellen_archer_1906-james-isParentOf,24.0,30.0,24.0_30.0,train
1hop-Thing_iris_ellen_archer_1906-iris-hasSister-BIN,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Binary,SELECT ?object WHERE { <iris_ellen_archer_1906> <hasSister> ?object },hasSister,true,1,1,1,1hop-Thing_iris_ellen_archer_1906-iris-hasSister,24.0,15.0,24.0_15.0,train
1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <joyce_archer_1921> <hasRelation> ?object },hasRelation,"joyce_archer_1921, david_bright_1934, alec_john_archer_1927, john_bright_1930, peter_william_bright_1941",0,0,0,1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation,24.0,,24.0_nan,train
1hop-Thing_iris_ellen_archer_1906-violet-hasRelation-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <violet_heath_1887> <hasRelation> ?object },hasRelation,"violet_heath_1887, ethel_archer_1912, james_alexander_archer_1882, joyce_archer_1921, norman_james_archer_1909, alec_john_archer_1927",0,0,0,1hop-Thing_iris_ellen_archer_1906-violet-hasRelation,24.0,,24.0_nan,train
1hop-Thing_iris_ellen_archer_1906-violet-hasRelation-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <violet_heath_1887> <hasRelation> ?object },hasRelation,"violet_heath_1887, ethel_archer_1912, james_alexander_archer_1882, david_bright_1934, norman_james_archer_1909, alec_john_archer_1927, john_bright_1930, peter_william_bright_1941, iris_ellen_archer_1906",0,0,0,1hop-Thing_iris_ellen_archer_1906-violet-hasRelation,24.0,,24.0_nan,train
1hop-Thing_iris_ellen_archer_1906-iris-hasSister-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <iris_ellen_archer_1906> <hasSister> ?object },hasSister,iris_ellen_archer_1906,1,1,1,1hop-Thing_iris_ellen_archer_1906-iris-hasSister,24.0,15.0,24.0_15.0,train
1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <joyce_archer_1921> <hasRelation> ?object },hasRelation,joyce_archer_1921,1,4,10,1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation,24.0,15.0,24.0_15.0,train
1hop-Thing_iris_ellen_archer_1906-james-isParentOf-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#isParentOf> ?object },isParentOf,iris_ellen_archer_1906,2,2,10,1hop-Thing_iris_ellen_archer_1906-james-isParentOf,24.0,30.0,24.0_30.0,train
1hop-Thing_iris_ellen_archer_1906-iris-hasSister-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#iris_ellen_archer_1906> <http://www.example.com/genealogy.owl#hasSister> ?object },hasSister,joyce_archer_1921,1,1,1,1hop-Thing_iris_ellen_archer_1906-iris-hasSister,24.0,15.0,24.0_15.0,train
1hop-Thing_iris_ellen_archer_1906-violet-hasRelation-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#violet_heath_1887> <http://www.example.com/genealogy.owl#hasRelation> ?object },hasRelation,"joyce_archer_1921, david_bright_1934, john_bright_1930, peter_william_bright_1941",0,0,0,1hop-Thing_iris_ellen_archer_1906-violet-hasRelation,24.0,,24.0_nan,train
1hop-Thing_iris_ellen_archer_1906-james-isAncestorOf-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#isAncestorOf> ?object },isAncestorOf,"david_bright_1934, john_bright_1930, peter_william_bright_1941, iris_ellen_archer_1906",0,0,0,1hop-Thing_iris_ellen_archer_1906-james-isAncestorOf,24.0,,24.0_nan,train
1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation-MC,Thing_iris_ellen_archer_1906,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#joyce_archer_1921> <http://www.example.com/genealogy.owl#hasRelation> ?object },hasRelation,"ethel_archer_1912, violet_heath_1887, david_bright_1934, james_alexander_archer_1882, norman_james_archer_1909, alec_john_archer_1927, john_bright_1930, peter_william_bright_1941, iris_ellen_archer_1906",0,0,0,1hop-Thing_iris_ellen_archer_1906-joyce-hasRelation,24.0,,24.0_nan,train
1hop-Thing_iris_maud_gertrude_heath_1901-william-isParentOf-BIN,Thing_iris_maud_gertrude_heath_1901,43,3,Property Assertion,Binary,SELECT ?object WHERE { <william_lock_jacobs_1861> <isParentOf> ?object },isParentOf,true,1,3,10,1hop-Thing_iris_maud_gertrude_heath_1901-william-isParentOf,4.0,15.0,4.0_15.0,train
1hop-Thing_iris_maud_gertrude_heath_1901-william-isParentOf-MC,Thing_iris_maud_gertrude_heath_1901,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <william_lock_jacobs_1861> <isParentOf> ?object },isParentOf,william_lock_jacobs_1861,1,3,10,1hop-Thing_iris_maud_gertrude_heath_1901-william-isParentOf,4.0,15.0,4.0_15.0,train
1hop-Thing_iris_maud_gertrude_heath_1901-william-isParentOf-MC,Thing_iris_maud_gertrude_heath_1901,43,3,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#william_lock_jacobs_1861> <http://www.example.com/genealogy.owl#isParentOf> ?object },isParentOf,iris_maud_gertrude_heath_1901,1,3,10,1hop-Thing_iris_maud_gertrude_heath_1901-william-isParentOf,4.0,15.0,4.0_15.0,train
1hop-Thing_james_alexander_archer_1882-james-hasAncestor-BIN,Thing_james_alexander_archer_1882,43,10,Property Assertion,Binary,SELECT ?object WHERE { <james_alexander_archer_1882> <hasAncestor> ?object },hasAncestor,true,2,2,10,1hop-Thing_james_alexander_archer_1882-james-hasAncestor,19.0,30.0,19.0_30.0,train
1hop-Thing_james_alexander_archer_1882-james-hasMother-BIN,Thing_james_alexander_archer_1882,43,10,Property Assertion,Binary,SELECT ?object WHERE { <james_alexander_archer_1882> <hasMother> ?object },hasMother,true,2,2,10,1hop-Thing_james_alexander_archer_1882-james-hasMother,19.0,30.0,19.0_30.0,train
1hop-Thing_james_alexander_archer_1882-james-hasMother-MC,Thing_james_alexander_archer_1882,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <james_alexander_archer_1882> <hasMother> ?object },hasMother,james_alexander_archer_1882,2,2,10,1hop-Thing_james_alexander_archer_1882-james-hasMother,19.0,30.0,19.0_30.0,train
1hop-Thing_james_alexander_archer_1882-james-hasAncestor-MC,Thing_james_alexander_archer_1882,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#hasAncestor> ?object },hasAncestor,"john_archer_1835, sarah_lockey_1848",0,0,0,1hop-Thing_james_alexander_archer_1882-james-hasAncestor,19.0,,19.0_nan,train
1hop-Thing_james_alexander_archer_1882-james-hasMother-MC,Thing_james_alexander_archer_1882,43,10,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_alexander_archer_1882> <http://www.example.com/genealogy.owl#hasMother> ?object },hasMother,sarah_lockey_1848,2,2,10,1hop-Thing_james_alexander_archer_1882-james-hasMother,19.0,30.0,19.0_30.0,train
1hop-Thing_james_alexander_archer_1882-lily-type-BIN,Thing_james_alexander_archer_1882,43,10,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#lily_archer_1880> rdf:type <http://www.example.com/genealogy.owl#Person> },type,true,2,2,10,1hop-Thing_james_alexander_archer_1882-lily-type,19.0,30.0,19.0_30.0,train
1hop-Thing_james_alexander_archer_1882-lily-type-BIN,Thing_james_alexander_archer_1882,43,10,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#lily_archer_1880> rdf:type <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,2,10,1hop-Thing_james_alexander_archer_1882-lily-type,19.0,30.0,19.0_30.0,train
1hop-Thing_james_alexander_archer_1882-lily-type-BIN,Thing_james_alexander_archer_1882,43,10,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#lily_archer_1880> rdf:type <http://www.example.com/genealogy.owl#Woman> },type,true,2,2,3,1hop-Thing_james_alexander_archer_1882-lily-type,19.0,30.0,19.0_30.0,train
1hop-Thing_james_alexander_archer_1882-lily-type-MC,Thing_james_alexander_archer_1882,43,10,Membership,Multi Choice,SELECT ?class WHERE { <http://www.example.com/genealogy.owl#lily_archer_1880> rdf:type ?class },type,"Woman, DomainEntity, Person",0,0,0,1hop-Thing_james_alexander_archer_1882-lily-type,19.0,,19.0_nan,train
1hop-Thing_james_alexander_bright_1921-marion-hasRelation-BIN,Thing_james_alexander_bright_1921,43,7,Property Assertion,Binary,SELECT ?object WHERE { <marion_jean_bright_1922> <hasRelation> ?object },hasRelation,true,20,20,1,1hop-Thing_james_alexander_bright_1921-marion-hasRelation,13.0,307.0,13.0_307.0,train
1hop-Thing_james_alexander_bright_1921-marion-hasRelation-BIN,Thing_james_alexander_bright_1921,43,7,Property Assertion,Binary,SELECT ?object WHERE { <marion_jean_bright_1922> <hasRelation> ?object },hasRelation,true,2,4,10,1hop-Thing_james_alexander_bright_1921-marion-hasRelation,13.0,30.0,13.0_30.0,train
1hop-Thing_james_alexander_bright_1921-marion-hasRelation-MC,Thing_james_alexander_bright_1921,43,7,Property Assertion,Multi Choice,SELECT ?object WHERE { <marion_jean_bright_1922> <hasRelation> ?object },hasRelation,"marion_jean_bright_1922, kathleen_constance_susan_bright_1924, patricia_bright_1938",0,0,0,1hop-Thing_james_alexander_bright_1921-marion-hasRelation,13.0,,13.0_nan,train
1hop-Thing_james_alexander_bright_1921-marion-hasRelation-MC,Thing_james_alexander_bright_1921,43,7,Property Assertion,Multi Choice,SELECT ?object WHERE { <marion_jean_bright_1922> <hasRelation> ?object },hasRelation,"marion_jean_bright_1922, kathleen_constance_susan_bright_1924, charlotte_bright_1928, patricia_bright_1938",0,0,0,1hop-Thing_james_alexander_bright_1921-marion-hasRelation,13.0,,13.0_nan,train
1hop-Thing_james_alexander_bright_1921-marion-hasRelation-MC,Thing_james_alexander_bright_1921,43,7,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#marion_jean_bright_1922> <http://www.example.com/genealogy.owl#hasRelation> ?object },hasRelation,"james_frank_hayden_bright_1891, kathleen_constance_susan_bright_1924, james_alexander_bright_1921, henry_edmond_peter_bright_1926, charlotte_bright_1928, patricia_bright_1938",0,0,0,1hop-Thing_james_alexander_bright_1921-marion-hasRelation,13.0,,13.0_nan,train
1hop-Thing_james_alexander_bright_1921-james-type-BIN,Thing_james_alexander_bright_1921,43,7,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_alexander_bright_1921> rdf:type <http://www.example.com/genealogy.owl#Man> },type,true,2,2,2,1hop-Thing_james_alexander_bright_1921-james-type,13.0,30.0,13.0_30.0,train
1hop-Thing_james_archer_1840-john-isFatherOf-BIN,Thing_james_archer_1840,43,4,Property Assertion,Binary,SELECT ?object WHERE { <john_archer_1804> <isFatherOf> ?object },isFatherOf,true,1,1,1,1hop-Thing_james_archer_1840-john-isFatherOf,6.0,15.0,6.0_15.0,train
1hop-Thing_james_archer_1840-john-isParentOf-BIN,Thing_james_archer_1840,43,4,Property Assertion,Binary,SELECT ?object WHERE { <john_archer_1804> <isParentOf> ?object },isParentOf,true,1,3,10,1hop-Thing_james_archer_1840-john-isParentOf,6.0,15.0,6.0_15.0,train
1hop-Thing_james_archer_1840-john-isParentOf-MC,Thing_james_archer_1840,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <john_archer_1804> <isParentOf> ?object },isParentOf,john_archer_1804,1,3,10,1hop-Thing_james_archer_1840-john-isParentOf,6.0,15.0,6.0_15.0,train
1hop-Thing_james_archer_1840-john-isFatherOf-MC,Thing_james_archer_1840,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <john_archer_1804> <isFatherOf> ?object },isFatherOf,john_archer_1804,1,1,1,1hop-Thing_james_archer_1840-john-isFatherOf,6.0,15.0,6.0_15.0,train
1hop-Thing_james_archer_1840-john-isFatherOf-MC,Thing_james_archer_1840,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#john_archer_1804> <http://www.example.com/genealogy.owl#isFatherOf> ?object },isFatherOf,james_archer_1840,1,1,1,1hop-Thing_james_archer_1840-john-isFatherOf,6.0,15.0,6.0_15.0,train
1hop-Thing_james_archer_1840-john-isParentOf-MC,Thing_james_archer_1840,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#john_archer_1804> <http://www.example.com/genealogy.owl#isParentOf> ?object },isParentOf,james_archer_1840,1,3,10,1hop-Thing_james_archer_1840-john-isParentOf,6.0,15.0,6.0_15.0,train
1hop-Thing_james_archer_1887-james-isSiblingOf-BIN,Thing_james_archer_1887,43,4,Property Assertion,Binary,SELECT ?object WHERE { <james_archer_1887> <isSiblingOf> ?object },isSiblingOf,true,1,3,10,1hop-Thing_james_archer_1887-james-isSiblingOf,6.0,15.0,6.0_15.0,train
1hop-Thing_james_archer_1887-james-isSiblingOf-MC,Thing_james_archer_1887,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <james_archer_1887> <isSiblingOf> ?object },isSiblingOf,"james_archer_1887, ellen_archer_1875",1,2,10,1hop-Thing_james_archer_1887-james-isSiblingOf,6.0,15.0,6.0_15.0,train
1hop-Thing_james_archer_1887-james-isSiblingOf-MC,Thing_james_archer_1887,43,4,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#james_archer_1887> <http://www.example.com/genealogy.owl#isSiblingOf> ?object },isSiblingOf,lily_archer_1880,1,3,10,1hop-Thing_james_archer_1887-james-isSiblingOf,6.0,15.0,6.0_15.0,train
1hop-Thing_james_bright_1761-james-type-BIN,Thing_james_bright_1761,43,2,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_bright_1761> rdf:type <http://www.example.com/genealogy.owl#Person> },type,true,2,6,10,1hop-Thing_james_bright_1761-james-type,2.0,30.0,2.0_30.0,train
1hop-Thing_james_bright_1761-james-type-BIN,Thing_james_bright_1761,43,2,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_bright_1761> rdf:type <http://www.example.com/genealogy.owl#DomainEntity> },type,true,2,7,10,1hop-Thing_james_bright_1761-james-type,2.0,30.0,2.0_30.0,train
1hop-Thing_james_bright_1761-james-type-BIN,Thing_james_bright_1761,43,2,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_bright_1761> rdf:type <http://www.example.com/genealogy.owl#Man> },type,true,2,3,5,1hop-Thing_james_bright_1761-james-type,2.0,30.0,2.0_30.0,train
1hop-Thing_james_bright_1761-james-type-BIN,Thing_james_bright_1761,43,2,Membership,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#james_bright_1761> rdf:type <http://www.example.com/genealogy.owl#Ancestor> },type,true,2,11,9,1hop-Thing_james_bright_1761-james-type,2.0,30.0,2.0_30.0,train
1hop-Thing_james_bright_1761-james-type-MC,Thing_james_bright_1761,43,2,Membership,Multi Choice,SELECT ?class WHERE { <http://www.example.com/genealogy.owl#james_bright_1761> rdf:type ?class },type,"Man, Ancestor, DomainEntity, Person",0,0,0,1hop-Thing_james_bright_1761-james-type,2.0,,2.0_nan,train
1hop-Thing_james_bright_1787-william-hasRelation-BIN,Thing_james_bright_1787,43,12,Property Assertion,Binary,SELECT ?object WHERE { <william_bright_1827> <hasRelation> ?object },hasRelation,true,2,4,10,1hop-Thing_james_bright_1787-william-hasRelation,24.0,30.0,24.0_30.0,train
1hop-Thing_james_bright_1787-william-hasRelation-MC,Thing_james_bright_1787,43,12,Property Assertion,Multi Choice,SELECT ?object WHERE { <william_bright_1827> <hasRelation> ?object },hasRelation,"william_bright_1827, harriet_bright_1811, edmund_bright_1813, mary_gulliver, caroline_bright_1822, eliza_bright_1825, mary_ann_bright_1815, james_bright_1809, sarah_bright_1817, jane_bright_1820",0,0,0,1hop-Thing_james_bright_1787-william-hasRelation,24.0,,24.0_nan,train
