Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Min Tag Length,Max Tag Length,Task ID temp,Bin_Size of ontology ABox,Bin_Min Tag Length,strata,split
1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation-MC,family-tree,173,21,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#ridman_lockey_1842> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,dorothy_archer_1845; eden_georgina_gardner_thompson_1810; elizabeth_ann_lockey_1846; elizabeth_gray_1810; ellen_archer_1875; james_alexander_archer_1882; james_archer_1887; jane_archer_1837; john_archer_1804; john_archer_1835; john_english_archer; john_lockey_1840; lily_archer_1880; mary_archer_1885; ridman_lockey_1842; sarah_lockey_1848; thomas_archer_1868; william_rivers_lockey_1815,3,3,1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#thomas_archer_1868> },hasRelation,TRUE,3,3,1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation-MC,family-tree,173,21,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,dorothy_archer_1845; eden_georgina_gardner_thompson_1810; elizabeth_ann_lockey_1846; elizabeth_gray_1810; ellen_archer_1875; james_alexander_archer_1882; james_archer_1887; jane_archer_1837; john_archer_1804; john_archer_1835; john_english_archer; john_lockey_1840; lily_archer_1880; mary_archer_1885; ridman_lockey_1842; sarah_lockey_1848; thomas_archer_1868; william_rivers_lockey_1815,3,3,1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_english_archer-john_english_archer-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#sarah_lockey_1848> },hasRelation,TRUE,3,3,1hop-family-tree_john_english_archer-john_english_archer-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_archer_1835> },hasRelation,TRUE,3,3,1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_archer_1835-john_archer_1835-isHusbandOf-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_archer_1835> <http://www.example.com/genealogy.owl#isHusbandOf> <http://www.example.com/genealogy.owl#sarah_lockey_1848> },isHusbandOf,TRUE,3,3,1hop-family-tree_john_archer_1835-john_archer_1835-isHusbandOf,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_english_archer-john_english_archer-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> },hasRelation,TRUE,3,3,1hop-family-tree_john_english_archer-john_english_archer-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_archer_1835> },hasRelation,TRUE,3,3,1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation-MC,family-tree,173,21,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> ?x },hasRelation,dorothy_archer_1845; eden_georgina_gardner_thompson_1810; elizabeth_ann_lockey_1846; elizabeth_gray_1810; ellen_archer_1875; james_alexander_archer_1882; james_archer_1887; jane_archer_1837; john_archer_1804; john_archer_1835; john_english_archer; john_lockey_1840; lily_archer_1880; mary_archer_1885; ridman_lockey_1842; sarah_lockey_1848; thomas_archer_1868; william_rivers_lockey_1815,3,3,1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ridman_lockey_1842> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_archer_1835> },hasRelation,TRUE,3,3,1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ridman_lockey_1842> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elizabeth_gray_1810> },hasRelation,TRUE,3,3,1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ridman_lockey_1842> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_english_archer> },hasRelation,TRUE,3,3,1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elizabeth_gray_1810> },hasRelation,TRUE,3,3,1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_english_archer-john_english_archer-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ridman_lockey_1842> },hasRelation,TRUE,3,3,1hop-family-tree_john_english_archer-john_english_archer-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_archer_1804> },hasRelation,TRUE,3,3,1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_archer_1804> },hasRelation,TRUE,3,3,1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_english_archer-john_english_archer-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#eden_georgina_gardner_thompson_1810> },hasRelation,TRUE,3,3,1hop-family-tree_john_english_archer-john_english_archer-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ridman_lockey_1842> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#dorothy_archer_1845> },hasRelation,TRUE,3,3,1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_english_archer> },hasRelation,TRUE,3,3,1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ridman_lockey_1842> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_archer_1804> },hasRelation,TRUE,3,3,1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_english_archer-john_english_archer-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_english_archer> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_lockey_1840> },hasRelation,TRUE,3,3,1hop-family-tree_john_english_archer-john_english_archer-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#jane_archer_1837> },hasRelation,TRUE,3,3,1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#thomas_archer_1868> },hasRelation,TRUE,3,3,1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elizabeth_gray_1810> },hasRelation,TRUE,3,3,1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#dorothy_archer_1845> },hasRelation,TRUE,3,3,1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_lockey_1840> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#john_english_archer> },hasRelation,TRUE,3,3,1hop-family-tree_john_lockey_1840-john_lockey_1840-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#jane_archer_1837> },hasRelation,TRUE,3,3,1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#elizabeth_ann_lockey_1846> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#dorothy_archer_1845> },hasRelation,TRUE,3,3,1hop-family-tree_elizabeth_ann_lockey_1846-elizabeth_ann_lockey_1846-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_james_archer_1887-james_archer_1887-isBrotherOf-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#james_archer_1887> <http://www.example.com/genealogy.owl#isBrotherOf> <http://www.example.com/genealogy.owl#lily_archer_1880> },isBrotherOf,TRUE,1,3,1hop-family-tree_james_archer_1887-james_archer_1887-isBrotherOf,17.0,,17.0_nan,train
1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation-BIN,family-tree,173,21,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ridman_lockey_1842> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#thomas_archer_1868> },hasRelation,TRUE,3,3,1hop-family-tree_ridman_lockey_1842-ridman_lockey_1842-hasRelation,17.0,1.0,17.0_1.0,train
1hop-family-tree_john_steward_1802-john_steward_1802-isSpouseOf-BIN,family-tree,173,3,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_steward_1802> <http://www.example.com/genealogy.owl#isSpouseOf> <http://www.example.com/genealogy.owl#ellen_harsley> },isSpouseOf,TRUE,3,3,1hop-family-tree_john_steward_1802-john_steward_1802-isSpouseOf,,1.0,nan_1.0,train
1hop-family-tree_john_steward_1802-john_steward_1802-isBloodrelationOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_steward_1802> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#mark_steward_1811> },isBloodrelationOf,TRUE,3,3,1hop-family-tree_john_steward_1802-john_steward_1802-isBloodrelationOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_john_steward_1802-john_steward_1802-isBloodrelationOf-MC,family-tree,173,22,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#john_steward_1802> <http://www.example.com/genealogy.owl#isBloodrelationOf> ?x },isBloodrelationOf,ellen_steward_1797; hannah_steward_1801; james_steward_1798; john_steward_1802; mark_steward_1811; william_steward_1799,3,3,1hop-family-tree_john_steward_1802-john_steward_1802-isBloodrelationOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_steward_1799> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#hannah_steward_1801> },isSiblingOf,TRUE,3,4,1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf-MC,family-tree,173,22,Property Assertion,MC,SELECT ?x WHERE { <http://www.example.com/genealogy.owl#william_steward_1799> <http://www.example.com/genealogy.owl#isSiblingOf> ?x },isSiblingOf,ellen_steward_1797; hannah_steward_1801; james_steward_1798; john_steward_1802; mark_steward_1811; william_steward_1799,3,4,1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_william_steward_1766-william_steward_1766-isSpouseOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_steward_1766> <http://www.example.com/genealogy.owl#isSpouseOf> <http://www.example.com/genealogy.owl#mary_houghton> },isSpouseOf,TRUE,3,3,1hop-family-tree_william_steward_1766-william_steward_1766-isSpouseOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_steward_1799> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#mark_steward_1811> },isSiblingOf,TRUE,3,4,1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_john_steward_1802-john_steward_1802-isBloodrelationOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_steward_1802> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#william_steward_1799> },isBloodrelationOf,TRUE,3,3,1hop-family-tree_john_steward_1802-john_steward_1802-isBloodrelationOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_john_steward_1802-john_steward_1802-isBloodrelationOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#john_steward_1802> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#hannah_steward_1801> },isBloodrelationOf,TRUE,3,3,1hop-family-tree_john_steward_1802-john_steward_1802-isBloodrelationOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_steward_1799> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#john_steward_1802> },isSiblingOf,TRUE,3,4,1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_steward_1799> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#william_steward_1799> },isSiblingOf,TRUE,3,4,1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_steward_1799> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#ellen_steward_1797> },isSiblingOf,TRUE,3,4,1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#william_steward_1799> <http://www.example.com/genealogy.owl#isSiblingOf> <http://www.example.com/genealogy.owl#james_steward_1798> },isSiblingOf,TRUE,3,4,1hop-family-tree_william_steward_1799-william_steward_1799-isSiblingOf,18.0,1.0,18.0_1.0,train
1hop-family-tree_ellen_steward_1797-ellen_steward_1797-isSisterOf-BIN,family-tree,173,22,Property Assertion,BIN,ASK WHERE { <http://www.example.com/genealogy.owl#ellen_steward_1797> <http://www.example.com/genealogy.owl#isSisterOf> <http://www.example.com/genealogy.owl#james_steward_1798> },isSisterOf,TRUE,3,3,1hop-family-tree_ellen_steward_1797-ellen_steward_1797-isSisterOf,18.0,1.0,18.0_1.0,train
