Task ID,Root Entity,Size of ontology TBox,Size of ontology ABox,Task Type,Answer Type,SPARQL Query,Predicate,Answer,Avg Min Explanation Size,Avg Max Explanation Size,Avg Explanation Count,Task ID temp,Bin_Size of ontology ABox,Bin_Avg Min Explanation Size,strata,split,Language,Question
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1887> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_hewett_1815> },hasRelation,true,2,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,17.0,36.0_17.0,train,English,Is there a relationship between Henry Edmund Bright and James Hewett?
1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#jane_burton_1823> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#leonard_john_bright_1890> },hasRelation,true,2,6,10,1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation,36.0,17.0,36.0_17.0,train,English,Is Jane Burton related to Leonard John Bright?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ruth_hostler> },hasRelation,true,2,6,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,17.0,36.0_17.0,train,English,Is there a relationship between Henry Edmund Bright and Ruth Hostler?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1887> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#harry_bright_hostler> },hasRelation,true,4,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,35.0,36.0_35.0,train,English,Is there a relationship between Henry Edmund Bright and Harry Bright Hostler?
1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#jane_burton_1823> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#caroline_martha_bright_1864> },hasRelation,true,0,0,0,1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation,36.0,,36.0_nan,train,English,Is there a relationship between Jane Burton and Caroline Martha Bright?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#robert_jerome_hostler> },hasRelation,true,2,6,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,17.0,36.0_17.0,train,English,Is there a relationship between Henry Edmund Bright and Robert Jerome Hostler?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1887> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#alfred_hostler> },hasRelation,true,0,0,0,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,,36.0_nan,train,English,Is there a relationship between Henry Edmund Bright and Alfred Hostler?
1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#jane_burton_1823> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#harry_bright_hostler> },hasRelation,true,2,7,10,1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation,36.0,17.0,36.0_17.0,train,English,Is Jane Burton related to Harry Bright Hostler?
1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#jane_burton_1823> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#alfred_hostler> },hasRelation,true,4,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation,36.0,35.0,36.0_35.0,train,English,Does Jane Burton have a relation to Alfred Hostler?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#edna_hostler> },hasRelation,true,2,6,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,17.0,36.0_17.0,train,English,Is there a relationship between Henry Edmund Bright and Edna Hostler?
1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#jane_burton_1823> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_george_bright_1901> },hasRelation,true,2,6,10,1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation,36.0,17.0,36.0_17.0,train,English,Is there a relationship between Jane Burton and William George Bright?
1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#jane_burton_1823> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#caroline_lavinia_tubb_1840> },hasRelation,true,4,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation,36.0,35.0,36.0_35.0,train,English,Is there a relationship between Jane Burton and Caroline Lavinia Tubb?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#jane_burton_1823> },hasRelation,true,3,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,26.0,36.0_26.0,train,English,Is there a relationship between Henry Edmund Bright and Jane Burton?
1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#jane_burton_1823> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_bright_1839> },hasRelation,true,4,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation,36.0,35.0,36.0_35.0,train,English,Is there a relationship between Jane Burton and James Bright?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#james_hewett_1815> },hasRelation,true,3,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,26.0,36.0_26.0,train,English,Is there a relationship between Henry Edmund Bright and James Hewett?
1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#jane_burton_1823> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#charlotte_caroline_jane_bright_1894> },hasRelation,true,2,6,10,1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation,36.0,17.0,36.0_17.0,train,English,Is there a relationship between Jane Burton and Charlotte Caroline Jane Bright?
1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#jane_burton_1823> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#charlotte_hewett_1863> },hasRelation,true,1,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-jane-hasRelation,36.0,8.0,36.0_8.0,train,English,Is there a relationship between Jane Burton and Charlotte Hewett?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#harry_bright_hostler> },hasRelation,true,2,6,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,17.0,36.0_17.0,train,English,Is there a relationship between Henry Edmund Bright and Harry Bright Hostler?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#alfred_hostler> },hasRelation,true,4,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasRelation,36.0,35.0,36.0_35.0,train,English,Is there a relationship between Henry Edmund Bright and Alfred Hostler?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasSpouse-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> <http://www.example.com/genealogy.owl#hasSpouse> <http://www.example.com/genealogy.owl#charlotte_hewett_1863> },hasSpouse,true,2,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasSpouse,36.0,17.0,36.0_17.0,train,English,Is Henry Edmund Bright married to Charlotte Hewett?
1hop-Thing_charlotte_caroline_jane_bright_1894-charlotte-isFemalePartnerIn-BIN,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_hewett_1863> <http://www.example.com/genealogy.owl#isFemalePartnerIn> <http://www.example.com/genealogy.owl#m151> },isFemalePartnerIn,true,1,2,10,1hop-Thing_charlotte_caroline_jane_bright_1894-charlotte-isFemalePartnerIn,36.0,8.0,36.0_8.0,train,English,Is Charlotte Hewett a female partner of m151?
1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasSpouse-MC,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#henry_edmund_bright_1862> <http://www.example.com/genealogy.owl#hasSpouse> ?object },hasSpouse,charlotte_hewett_1863,2,4,10,1hop-Thing_charlotte_caroline_jane_bright_1894-henry-hasSpouse,36.0,17.0,36.0_17.0,train,English,Who is the spouse of Henry Edmund Bright?
1hop-Thing_charlotte_caroline_jane_bright_1894-charlotte-isFemalePartnerIn-MC,Thing_charlotte_caroline_jane_bright_1894,43,65,Property Assertion,Multi Choice,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#charlotte_hewett_1863> <http://www.example.com/genealogy.owl#isFemalePartnerIn> ?object },isFemalePartnerIn,m151,1,2,10,1hop-Thing_charlotte_caroline_jane_bright_1894-charlotte-isFemalePartnerIn,36.0,8.0,36.0_8.0,train,English,Which individuals are known to be female partners of Charlotte Hewett?
1hop-Thing_charlotte_cotton_1840-m113-hasPartner-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#m113> <http://www.example.com/genealogy.owl#hasPartner> <http://www.example.com/genealogy.owl#elizabeth_blanchard_1807> },hasPartner,true,1,2,5,1hop-Thing_charlotte_cotton_1840-m113-hasPartner,27.0,8.0,27.0_8.0,train,English,"Does the individual identified as ""m113"" have a partner named Elizabeth Blanchard?"
1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_cotton_1840> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#vincent_cotton_1808> },hasAncestor,true,1,2,10,1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor,27.0,8.0,27.0_8.0,train,English,Does Charlotte Cotton have Vincent Cotton as an ancestor?
1hop-Thing_charlotte_cotton_1840-vincent-hasAncestor-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#vincent_cotton_1808> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#martha_wife_of_john_cotton> },hasAncestor,true,1,2,10,1hop-Thing_charlotte_cotton_1840-vincent-hasAncestor,27.0,8.0,27.0_8.0,train,English,"Does Vincent Cotton have Martha, the wife of John Cotton, as an ancestor?"
1hop-Thing_charlotte_cotton_1840-frances-hasRelation-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#frances_spikin_1779> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#vincent_cotton_1808> },hasRelation,true,4,4,10,1hop-Thing_charlotte_cotton_1840-frances-hasRelation,27.0,35.0,27.0_35.0,train,English,Is Frances Spikin related to Vincent Cotton?
1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_cotton_1840> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#edward_blanchard_1771> },hasAncestor,true,2,4,10,1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor,27.0,17.0,27.0_17.0,train,English,Does Charlotte Cotton have Edward Blanchard as an ancestor?
1hop-Thing_charlotte_cotton_1840-frances-hasRelation-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#frances_spikin_1779> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_ann_cotton_1847> },hasRelation,true,2,6,10,1hop-Thing_charlotte_cotton_1840-frances-hasRelation,27.0,17.0,27.0_17.0,train,English,Is Frances Spikin related to Mary Ann Cotton?
1hop-Thing_charlotte_cotton_1840-vincent-hasAncestor-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#vincent_cotton_1808> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#john_cotton_1778> },hasAncestor,true,1,2,10,1hop-Thing_charlotte_cotton_1840-vincent-hasAncestor,27.0,8.0,27.0_8.0,train,English,Does Vincent Cotton have John Cotton as an ancestor?
1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_cotton_1840> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#frances_spikin_1779> },hasAncestor,true,2,4,10,1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor,27.0,17.0,27.0_17.0,train,English,Does Charlotte Cotton have Frances Spikin as an ancestor?
1hop-Thing_charlotte_cotton_1840-frances-hasRelation-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#frances_spikin_1779> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rebecca_cotton_1845> },hasRelation,true,2,6,10,1hop-Thing_charlotte_cotton_1840-frances-hasRelation,27.0,17.0,27.0_17.0,train,English,Is there a relationship between Frances Spikin and Rebecca Cotton?
1hop-Thing_charlotte_cotton_1840-frances-hasRelation-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#frances_spikin_1779> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#edward_blanchard_1771> },hasRelation,true,4,4,10,1hop-Thing_charlotte_cotton_1840-frances-hasRelation,27.0,35.0,27.0_35.0,train,English,Is Frances Spikin related to Edward Blanchard?
1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_cotton_1840> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#martha_wife_of_john_cotton> },hasAncestor,true,2,3,10,1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor,27.0,17.0,27.0_17.0,train,English,"Does Charlotte Cotton have Martha, wife of John Cotton, as an ancestor?"
1hop-Thing_charlotte_cotton_1840-frances-hasRelation-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#frances_spikin_1779> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#edward_cotton_1850> },hasRelation,true,2,6,10,1hop-Thing_charlotte_cotton_1840-frances-hasRelation,27.0,17.0,27.0_17.0,train,English,Is there a relationship between Frances Spikin and Edward Cotton?
1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor-BIN,Thing_charlotte_cotton_1840,43,49,Property Assertion,Binary,ASK WHERE { <http://www.example.com/genealogy.owl#charlotte_cotton_1840> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#elizabeth_blanchard_1807> },hasAncestor,true,1,3,10,1hop-Thing_charlotte_cotton_1840-charlotte-hasAncestor,27.0,8.0,27.0_8.0,train,English,Does Charlotte Cotton have Elizabeth Blanchard as an ancestor?
