SPARQL_index,SPARQL_query,generated_question,language,answer_type,task_type,model,model_version,python_version,timestamp_request,response_time_sec,response_preview,success,temperature,max_tokens,top_p,presence_penalty,frequency_penalty
1039,ASK WHERE { <http://www.example.com/genealogy.owl#ann_pickard_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_kate_green_1865> },Is there a relationship between Ann Pickard and Mary Kate Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:12.612135,0.586,Is there a relationship between Ann Pickard and Mary Kate Green?,True,0.0,4096,1.0,0.0,0.0
1040,ASK WHERE { <http://www.example.com/genealogy.owl#ann_james> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#susanna_walkerly_1777> },Is Ann James related to Susanna Walkerly?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:13.345784,0.632,Is Ann James related to Susanna Walkerly?,True,0.0,4096,1.0,0.0,0.0
1041,ASK WHERE { <http://www.example.com/genealogy.owl#ann_pickard_1809> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#george_ingelby_1814> },Is there a relationship between Ann Pickard and George Ingelby?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:14.063370,0.616,Is there a relationship between Ann Pickard and George Ingelby?,True,0.0,4096,1.0,0.0,0.0
1042,ASK WHERE { <http://www.example.com/genealogy.owl#ann_james> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_kate_green_1865> },Is Ann James related to Mary Kate Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:14.731428,0.568,Is Ann James related to Mary Kate Green?,True,0.0,4096,1.0,0.0,0.0
1043,ASK WHERE { <http://www.example.com/genealogy.owl#ann_james> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#ralph_pickard_1775> },Is Ann James related to Ralph Pickard?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:15.598419,0.765,Is Ann James related to Ralph Pickard?,True,0.0,4096,1.0,0.0,0.0
1044,ASK WHERE { <http://www.example.com/genealogy.owl#ann_james> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_pickard_1805> },Is Ann James related to William Pickard?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:16.555404,0.857,Is Ann James related to William Pickard?,True,0.0,4096,1.0,0.0,0.0
1045,ASK WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#lois_green_1871> },Is Richard Pickard an ancestor of Lois Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:17.140654,0.485,Is Richard Pickard an ancestor of Lois Green?,True,0.0,4096,1.0,0.0,0.0
1046,ASK WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#frank_reginald_green_1883> },Is Richard Pickard an ancestor of Frank Reginald Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:17.910739,0.668,Is Richard Pickard an ancestor of Frank Reginald Green?,True,0.0,4096,1.0,0.0,0.0
1047,ASK WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#elizabeth_quincey_green_1886> },Is Richard Pickard an ancestor of Elizabeth Quincey Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:18.702333,0.69,Is Richard Pickard an ancestor of Elizabeth Quincey Green?,True,0.0,4096,1.0,0.0,0.0
1048,ASK WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#minnie_green_1871> },Is Richard Pickard an ancestor of Minnie Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:19.544483,0.741,Is Richard Pickard an ancestor of Minnie Green?,True,0.0,4096,1.0,0.0,0.0
1049,ASK WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> },Is Richard Pickard an ancestor of Henrietta Sarah Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:20.433291,0.788,Is Richard Pickard an ancestor of Henrietta Sarah Green?,True,0.0,4096,1.0,0.0,0.0
1050,ASK WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#mary_kate_green_1865> },Is Richard Pickard an ancestor of Mary Kate Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:21.573204,0.998,Is Richard Pickard an ancestor of Mary Kate Green?,True,0.0,4096,1.0,0.0,0.0
1051,ASK WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#william_henry_hutchinson_green_1875> },Is Richard Pickard an ancestor of William Henry Hutchinson Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:22.169093,0.495,Is Richard Pickard an ancestor of William Henry Hutchinson Green?,True,0.0,4096,1.0,0.0,0.0
1052,ASK WHERE { <http://www.example.com/genealogy.owl#richard_pickard_1807> <http://www.example.com/genealogy.owl#isAncestorOf> <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> },Is Richard Pickard an ancestor of Eleanor Frances Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:22.742965,0.473,Is Richard Pickard an ancestor of Eleanor Frances Green?,True,0.0,4096,1.0,0.0,0.0
1053,ASK WHERE { <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#elizabeth_quincey_green_1886> },Is Eleanor Frances Green a blood relative of Elizabeth Quincey Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:23.637505,0.794,Is Eleanor Frances Green a blood relative of Elizabeth Quincey Green?,True,0.0,4096,1.0,0.0,0.0
1054,ASK WHERE { <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#minnie_green_1871> },Is Eleanor Frances Green a blood relative of Minnie Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:24.300869,0.563,Is Eleanor Frances Green a blood relative of Minnie Green?,True,0.0,4096,1.0,0.0,0.0
1055,ASK WHERE { <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> },Is Eleanor Frances Green a blood relative of Henrietta Sarah Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:24.912153,0.51,Is Eleanor Frances Green a blood relative of Henrietta Sarah Green?,True,0.0,4096,1.0,0.0,0.0
1056,ASK WHERE { <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#mary_kate_green_1865> },Is Eleanor Frances Green a blood relative of Mary Kate Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:25.723768,0.711,Is Eleanor Frances Green a blood relative of Mary Kate Green?,True,0.0,4096,1.0,0.0,0.0
1057,ASK WHERE { <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#lois_green_1871> },Is Eleanor Frances Green a blood relative of Lois Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:29.441020,3.616,Is Eleanor Frances Green a blood relative of Lois Green?,True,0.0,4096,1.0,0.0,0.0
1058,ASK WHERE { <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#william_henry_hutchinson_green_1875> },Is Eleanor Frances Green a blood relative of William Henry Hutchinson Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:30.314293,0.772,Is Eleanor Frances Green a blood relative of William Henry Hutchinson Green?,True,0.0,4096,1.0,0.0,0.0
1059,ASK WHERE { <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> <http://www.example.com/genealogy.owl#isBloodrelationOf> <http://www.example.com/genealogy.owl#frank_reginald_green_1883> },Is Eleanor Frances Green a blood relative of Frank Reginald Green?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:31.272185,0.855,Is Eleanor Frances Green a blood relative of Frank Reginald Green?,True,0.0,4096,1.0,0.0,0.0
1060,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#eleanor_frances_green_1863> <http://www.example.com/genealogy.owl#isBloodrelationOf> ?object },Which individuals are blood relatives of Eleanor Frances Green?,English,Multi Choice,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:32.016365,0.643,Which individuals are blood relatives of Eleanor Frances Green?,True,0.0,4096,1.0,0.0,0.0
1061,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#m168> <http://www.example.com/genealogy.owl#hasFemalePartner> ?object },Which female partner is associated with the individual identified as m168?,English,Multi Choice,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:32.725126,0.608,Which female partner is associated with the individual identified as m168?,True,0.0,4096,1.0,0.0,0.0
1062,SELECT ?object WHERE { <http://www.example.com/genealogy.owl#mary_kate_green_1865> <http://www.example.com/genealogy.owl#hasMother> ?object },Who is the mother of Mary Kate Green?,English,Multi Choice,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:33.393814,0.543,Who is the mother of Mary Kate Green?,True,0.0,4096,1.0,0.0,0.0
1063,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#Person> },Is Henrietta Sarah Green a person?,English,Binary,Membership,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:33.889457,0.395,Is Henrietta Sarah Green a person?,True,0.0,4096,1.0,0.0,0.0
1064,ASK WHERE { <http://www.example.com/genealogy.owl#henrietta_sarah_green_1873> <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.example.com/genealogy.owl#DomainEntity> },Is Henrietta Sarah Green a domain entity?,English,Binary,Membership,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:34.543570,0.554,Is Henrietta Sarah Green a domain entity?,True,0.0,4096,1.0,0.0,0.0
1065,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mary_ann_cotton_1847> },Is there a relationship between Ann Jessop and Mary Ann Cotton?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:35.275847,0.631,Is there a relationship between Ann Jessop and Mary Ann Cotton?,True,0.0,4096,1.0,0.0,0.0
1066,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#edward_jessop_1802> },Does Robert Harvey have Edward Jessop as an ancestor?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:35.965422,0.588,Does Robert Harvey have Edward Jessop as an ancestor?,True,0.0,4096,1.0,0.0,0.0
1067,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#edward_cotton_1850> },Is there a relationship between Ann Jessop and Edward Cotton?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:36.810722,0.745,Is there a relationship between Ann Jessop and Edward Cotton?,True,0.0,4096,1.0,0.0,0.0
1068,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#vincent_cotton_1808> },Does Robert Harvey have Vincent Cotton as an ancestor?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:37.454102,0.543,Does Robert Harvey have Vincent Cotton as an ancestor?,True,0.0,4096,1.0,0.0,0.0
1069,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rose_evlyn_rever_1906> },Do Ann Jessop and Rose Evlyn Rever have a relationship?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:38.334149,0.779,Do Ann Jessop and Rose Evlyn Rever have a relationship?,True,0.0,4096,1.0,0.0,0.0
1070,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#sarah_dickens_1801> },Does Robert Harvey have Sarah Dickens as an ancestor?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:38.991188,0.555,Does Robert Harvey have Sarah Dickens as an ancestor?,True,0.0,4096,1.0,0.0,0.0
1071,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#elma_harvey_1903> },Is there a relationship between Ann Jessop and Elma Harvey?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:39.858238,0.767,Is there a relationship between Ann Jessop and Elma Harvey?,True,0.0,4096,1.0,0.0,0.0
1072,ASK WHERE { <http://www.example.com/genealogy.owl#robert_harvey_1906> <http://www.example.com/genealogy.owl#hasAncestor> <http://www.example.com/genealogy.owl#elizabeth_blanchard_1807> },Does Robert Harvey have Elizabeth Blanchard as an ancestor?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:40.904344,0.944,Does Robert Harvey have Elizabeth Blanchard as an ancestor?,True,0.0,4096,1.0,0.0,0.0
1073,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#william_stanley_rever_1899> },Is there a relationship between Ann Jessop and William Stanley Rever?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:41.698224,0.691,Is there a relationship between Ann Jessop and William Stanley Rever?,True,0.0,4096,1.0,0.0,0.0
1074,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#martha_cotton_1832> },Is there a relationship between Ann Jessop and Martha Cotton?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:42.602668,0.803,Is there a relationship between Ann Jessop and Martha Cotton?,True,0.0,4096,1.0,0.0,0.0
1075,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#vincent_cotton_1808> },Is there a relationship between Ann Jessop and Vincent Cotton?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:43.393281,0.689,Is there a relationship between Ann Jessop and Vincent Cotton?,True,0.0,4096,1.0,0.0,0.0
1076,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#mabel_rever_1897> },Is there a relationship between Ann Jessop and Mabel Rever?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:44.008706,0.514,Is there a relationship between Ann Jessop and Mabel Rever?,True,0.0,4096,1.0,0.0,0.0
1077,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#charles_herbert_rever_1895> },Is there a relationship between Ann Jessop and Charles Herbert Rever?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:44.775224,0.666,Is there a relationship between Ann Jessop and Charles Herbert Rever?,True,0.0,4096,1.0,0.0,0.0
1078,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#robert_harvey_1906> },Is there a relationship between Ann Jessop and Robert Harvey?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:45.672043,0.794,Is there a relationship between Ann Jessop and Robert Harvey?,True,0.0,4096,1.0,0.0,0.0
1079,ASK WHERE { <http://www.example.com/genealogy.owl#ann_jessop_1833> <http://www.example.com/genealogy.owl#hasRelation> <http://www.example.com/genealogy.owl#rebecca_cotton_1845> },Is there a relationship between Ann Jessop and Rebecca Cotton?,English,Binary,Property Assertion,gpt-4o-mini,gpt-4o-mini-2024-07-18 (fingerprint: None),3.12.4,2025-07-19T16:11:46.172047,0.4,Is there a relationship between Ann Jessop and Rebecca Cotton?,True,0.0,4096,1.0,0.0,0.0
